gene_id,max_y_proba_full_model
ENSG00000151320,0.90946036577224731
ENSG00000164494,0.6842229962348938
ENSG00000166206,0.86932253837585449
ENSG00000166450,0.9011538028717041
ENSG00000175198,0.90028780698776245
ENSG00000185250,0.58040553331375122
ENSG00000189403,0.90658468008041382
ENSG00000196376,0.8032039999961853
ENSG00000091583,0.87328153848648071
ENSG00000163482,0.64698952436447144
ENSG00000085978,0.66589665412902832
ENSG00000106328,0.5872306227684021
ENSG00000139725,0.82915031909942627
ENSG00000163599,0.85065478086471558
ENSG00000171681,0.843381404876709
ENSG00000123096,0.85228973627090454
ENSG00000198130,0.79389911890029907
ENSG00000157837,0.7598387598991394
ENSG00000000971,0.83798134326934814
ENSG00000027869,0.5510411262512207
ENSG00000090621,0.75923550128936768
ENSG00000114770,0.75767707824707031
ENSG00000116191,0.80199623107910156
ENSG00000116785,0.62963438034057617
ENSG00000126698,0.54527175426483154
ENSG00000142606,0.70498478412628174
ENSG00000147570,0.85017412900924683
ENSG00000155363,0.66559582948684692
ENSG00000159445,0.66619473695755
ENSG00000163406,0.81395119428634644
ENSG00000168038,0.8404967188835144
ENSG00000169242,0.52606421709060669
ENSG00000185499,0.62662023305892944
ENSG00000203710,0.8224557638168335
ENSG00000108840,0.72257119417190552
ENSG00000073711,0.73991662263870239
ENSG00000116183,0.86584854125976562
ENSG00000117523,0.61745494604110718
ENSG00000133742,0.79685866832733154
ENSG00000136573,0.81588196754455566
ENSG00000142224,0.60718619823455811
ENSG00000144566,0.50268006324768066
ENSG00000151090,0.86300760507583618
ENSG00000158856,0.67892575263977051
ENSG00000205189,0.86737120151519775
ENSG00000003436,0.79237395524978638
ENSG00000112787,0.6506074070930481
ENSG00000157214,0.85731047391891479
ENSG00000248919,0.57034683227539062
ENSG00000134463,0.88423359394073486
ENSG00000135828,0.77282506227493286
ENSG00000196220,0.82787573337554932
ENSG00000259030,0.64556598663330078
ENSG00000100344,0.85773497819900513
ENSG00000109158,0.8157011866569519
ENSG00000120262,0.90757334232330322
ENSG00000150667,0.87732869386672974
ENSG00000169684,0.77067482471466064
ENSG00000175048,0.91921508312225342
ENSG00000156110,0.764258861541748
ENSG00000076554,0.84310370683670044
ENSG00000163485,0.72285109758377075
ENSG00000197959,0.69795811176300049
ENSG00000054219,0.85569220781326294
ENSG00000158321,0.83838611841201782
ENSG00000255819,0.58683741092681885
ENSG00000089775,0.65298587083816528
ENSG00000095951,0.7873266339302063
ENSG00000133958,0.84016710519790649
ENSG00000183475,0.63501846790313721
ENSG00000148840,0.53631305694580078
ENSG00000175029,0.85423332452774048
ENSG00000026103,0.54505681991577148
ENSG00000062038,0.78787112236022949
ENSG00000072682,0.69184166193008423
ENSG00000093072,0.77082347869873047
ENSG00000132846,0.74151432514190674
ENSG00000138347,0.87429499626159668
ENSG00000155629,0.8535083532333374
ENSG00000157107,0.84955918788909912
ENSG00000165816,0.90372329950332642
ENSG00000165841,0.86055725812911987
ENSG00000171988,0.85680389404296875
ENSG00000172262,0.58694535493850708
ENSG00000175470,0.68011718988418579
ENSG00000177556,0.88375091552734375
ENSG00000243156,0.90207505226135254
ENSG00000270316,0.57507485151290894
ENSG00000196715,0.72609132528305054
ENSG00000105928,0.81293028593063354
ENSG00000243955,0.79902452230453491
ENSG00000164588,0.79802262783050537
ENSG00000132383,0.6329268217086792
ENSG00000121104,0.77204477787017822
ENSG00000141298,0.7289850115776062
ENSG00000165731,0.89490485191345215
ENSG00000122877,0.87584787607192993
ENSG00000140750,0.80729198455810547
ENSG00000148843,0.51294058561325073
ENSG00000152422,0.777214527130127
ENSG00000156510,0.85315561294555664
ENSG00000185305,0.92015999555587769
ENSG00000237693,0.64405524730682373
ENSG00000196935,0.79827308654785156
ENSG00000163531,0.735114336013794
ENSG00000143921,0.82259094715118408
ENSG00000110851,0.82581615447998047
ENSG00000008441,0.78073900938034058
ENSG00000012983,0.79233801364898682
ENSG00000014123,0.85385411977767944
ENSG00000065609,0.90025174617767334
ENSG00000073910,0.87662887573242188
ENSG00000081177,0.7187035083770752
ENSG00000100490,0.85709714889526367
ENSG00000102805,0.68044233322143555
ENSG00000105398,0.782389223575592
ENSG00000105401,0.61245691776275635
ENSG00000111885,0.90770906209945679
ENSG00000111912,0.88638758659362793
ENSG00000112576,0.82810306549072266
ENSG00000122025,0.91144877672195435
ENSG00000125954,0.69405126571655273
ENSG00000128829,0.75436890125274658
ENSG00000130340,0.78290659189224243
ENSG00000130479,0.74273747205734253
ENSG00000133121,0.841136634349823
ENSG00000134160,0.91916090250015259
ENSG00000134905,0.73182088136672974
ENSG00000135525,0.75956523418426514
ENSG00000138600,0.72966212034225464
ENSG00000140299,0.65678483247756958
ENSG00000146373,0.88233000040054321
ENSG00000146426,0.91090863943099976
ENSG00000151812,0.81153440475463867
ENSG00000161243,0.61199331283569336
ENSG00000161896,0.7391810417175293
ENSG00000165959,0.90516394376754761
ENSG00000166035,0.90130209922790527
ENSG00000171408,0.91802835464477539
ENSG00000171777,0.74257248640060425
ENSG00000179008,0.86342310905456543
ENSG00000182185,0.88101655244827271
ENSG00000182957,0.77786582708358765
ENSG00000198087,0.9187893271446228
ENSG00000198794,0.687759518623352
ENSG00000213999,0.64831221103668213
ENSG00000128815,0.90390586853027344
ENSG00000138311,0.90549391508102417
ENSG00000145730,0.85009843111038208
ENSG00000178175,0.90931379795074463
ENSG00000179588,0.87309873104095459
ENSG00000188322,0.66428995132446289
ENSG00000226174,0.58701509237289429
ENSG00000165702,0.75974136590957642
ENSG00000171885,0.77389067411422729
ENSG00000178966,0.73269033432006836
ENSG00000035115,0.66710370779037476
ENSG00000036257,0.69835591316223145
ENSG00000078018,0.837529718875885
ENSG00000106536,0.86299699544906616
ENSG00000123983,0.82923763990402222
ENSG00000129103,0.554272472858429
ENSG00000146729,0.78508985042572021
ENSG00000153086,0.82748794555664062
ENSG00000176927,0.75921595096588135
ENSG00000273513,0.545295238494873
ENSG00000007237,0.86634689569473267
ENSG00000059728,0.78002548217773438
ENSG00000039068,0.90062689781188965
ENSG00000103485,0.76419860124588013
ENSG00000134460,0.88086223602294922
ENSG00000183971,0.667949378490448
ENSG00000186188,0.86602455377578735
ENSG00000035862,0.802013635635376
ENSG00000175970,0.68073248863220215
ENSG00000141564,0.86269354820251465
ENSG00000079739,0.82310032844543457
ENSG00000121904,0.84521079063415527
ENSG00000141013,0.82041507959365845
ENSG00000141506,0.80729937553405762
ENSG00000130164,0.70896470546722412
ENSG00000135547,0.8682255744934082
ENSG00000167460,0.67527377605438232
ENSG00000163818,0.626634955406189
ENSG00000181634,0.917198121547699
ENSG00000072952,0.8080412745475769
ENSG00000099139,0.90048795938491821
ENSG00000109323,0.89116883277893066
ENSG00000110075,0.72111332416534424
ENSG00000110274,0.73073267936706543
ENSG00000110435,0.7461172342300415
ENSG00000119383,0.80318063497543335
ENSG00000125485,0.68695229291915894
ENSG00000130997,0.88073843717575073
ENSG00000134824,0.674677848815918
ENSG00000134827,0.86463075876235962
ENSG00000137497,0.61793667078018188
ENSG00000138640,0.7810937762260437
ENSG00000159788,0.62294793128967285
ENSG00000164162,0.72516065835952759
ENSG00000166037,0.59856259822845459
ENSG00000166845,0.82324886322021484
ENSG00000168743,0.89134901762008667
ENSG00000170088,0.68461763858795166
ENSG00000172890,0.8467070460319519
ENSG00000172927,0.91985219717025757
ENSG00000173320,0.90238654613494873
ENSG00000173482,0.860381543636322
ENSG00000186350,0.89733105897903442
ENSG00000186635,0.70349210500717163
ENSG00000214530,0.847267746925354
ENSG00000248144,0.87113243341445923
ENSG00000254647,0.82824862003326416
ENSG00000083642,0.8787921667098999
ENSG00000112137,0.91135179996490479
ENSG00000124564,0.73863363265991211
ENSG00000137845,0.82396072149276733
ENSG00000182218,0.86837309598922729
ENSG00000060237,0.82779282331466675
ENSG00000122515,0.75865131616592407
ENSG00000144218,0.85468292236328125
ENSG00000127337,0.66730457544326782
ENSG00000154269,0.78794640302658081
ENSG00000086232,0.57745212316513062
ENSG00000149679,0.82410567998886108
ENSG00000188352,0.86479103565216064
ENSG00000100033,0.90877968072891235
ENSG00000168802,0.76469969749450684
ENSG00000169181,0.87941896915435791
ENSG00000230561,0.87944114208221436
ENSG00000198624,0.79707574844360352
ENSG00000138411,0.84261882305145264
ENSG00000153201,0.57509887218475342
ENSG00000079101,0.73668736219406128
ENSG00000137642,0.90857887268066406
ENSG00000138674,0.52328473329544067
ENSG00000163072,0.82230871915817261
ENSG00000119906,0.831149697303772
ENSG00000075702,0.67783612012863159
ENSG00000104885,0.72493946552276611
ENSG00000124299,0.80952966213226318
ENSG00000140479,0.84716051816940308
ENSG00000198604,0.74428075551986694
ENSG00000156265,0.87301206588745117
ENSG00000173705,0.82336485385894775
ENSG00000083535,0.73068219423294067
ENSG00000075292,0.82565158605575562
ENSG00000134318,0.79888266324996948
ENSG00000108582,0.73571270704269409
ENSG00000108599,0.67476755380630493
ENSG00000116044,0.86723452806472778
ENSG00000187957,0.85391521453857422
ENSG00000081248,0.67809802293777466
ENSG00000116824,0.81953364610672
ENSG00000144730,0.81681954860687256
ENSG00000147614,0.631986677646637
ENSG00000165072,0.82453548908233643
ENSG00000185101,0.60271197557449341
ENSG00000048052,0.85559916496276855
ENSG00000115008,0.695679247379303
ENSG00000169604,0.86221402883529663
ENSG00000157445,0.85392820835113525
ENSG00000183638,0.73632180690765381
ENSG00000179520,0.841098964214325
ENSG00000101166,0.57643264532089233
ENSG00000157654,0.787510097026825
ENSG00000172493,0.78963005542755127
ENSG00000197658,0.72614645957946777
ENSG00000227268,0.6034466028213501
ENSG00000101695,0.65964871644973755
ENSG00000150687,0.739112138748169
ENSG00000163293,0.79069125652313232
ENSG00000099250,0.87236791849136353
ENSG00000108187,0.79749894142150879
ENSG00000105613,0.64346808195114136
ENSG00000112685,0.76896607875823975
ENSG00000140525,0.526838481426239
ENSG00000176920,0.73346924781799316
ENSG00000188994,0.68034446239471436
ENSG00000107679,0.82555323839187622
ENSG00000183579,0.88827705383300781
ENSG00000196588,0.8692326545715332
ENSG00000122786,0.83011454343795776
ENSG00000115137,0.786724865436554
ENSG00000171132,0.82395303249359131
ENSG00000106034,0.85572171211242676
ENSG00000107862,0.73119288682937622
ENSG00000153774,0.644450843334198
ENSG00000196678,0.65255171060562134
ENSG00000205302,0.78865677118301392
ENSG00000165995,0.90492695569992065
ENSG00000169933,0.73907029628753662
ENSG00000064225,0.83443731069564819
ENSG00000120915,0.75171107053756714
ENSG00000122971,0.79380762577056885
ENSG00000115604,0.85352736711502075
ENSG00000101082,0.5224602222442627
ENSG00000124875,0.8373447060585022
ENSG00000131620,0.85350733995437622
ENSG00000149485,0.710149347782135
ENSG00000154611,0.811061680316925
ENSG00000163694,0.901798665523529
ENSG00000168060,0.574398934841156
ENSG00000170325,0.74186486005783081
ENSG00000170509,0.92769533395767212
ENSG00000170959,0.89883464574813843
ENSG00000172264,0.76265245676040649
ENSG00000178177,0.90299540758132935
ENSG00000188938,0.70923745632171631
ENSG00000196090,0.89286178350448608
ENSG00000197826,0.81446069478988647
ENSG00000131323,0.81105011701583862
ENSG00000185989,0.81183427572250366
ENSG00000165124,0.94445192813873291
ENSG00000169989,0.69499355554580688
ENSG00000189157,0.67531812191009521
ENSG00000105810,0.86965161561965942
ENSG00000010704,0.85360252857208252
ENSG00000010810,0.89274650812149048
ENSG00000026297,0.905387818813324
ENSG00000064999,0.68587946891784668
ENSG00000081014,0.74804490804672241
ENSG00000091844,0.91554480791091919
ENSG00000100784,0.88966578245162964
ENSG00000103966,0.760863721370697
ENSG00000105185,0.83473837375640869
ENSG00000111962,0.91454774141311646
ENSG00000124788,0.79648661613464355
ENSG00000125245,0.68962013721466064
ENSG00000137261,0.82276761531829834
ENSG00000174197,0.67565751075744629
ENSG00000183032,0.91165834665298462
ENSG00000183098,0.86903518438339233
ENSG00000188580,0.91062390804290771
ENSG00000197535,0.74711799621582031
ENSG00000198719,0.74726146459579468
ENSG00000049618,0.743160605430603
ENSG00000087303,0.912772536277771
ENSG00000100796,0.80855220556259155
ENSG00000064393,0.85355544090271
ENSG00000143919,0.80102258920669556
ENSG00000158158,0.73576384782791138
ENSG00000167552,0.60538440942764282
ENSG00000181409,0.79000705480575562
ENSG00000167914,0.69504773616790771
ENSG00000081320,0.8577272891998291
ENSG00000107779,0.85526704788208008
ENSG00000113758,0.52253299951553345
ENSG00000138829,0.90917426347732544
ENSG00000145703,0.90544700622558594
ENSG00000146938,0.828511118888855
ENSG00000159216,0.85467809438705444
ENSG00000187164,0.81346595287323
ENSG00000197208,0.82244360446929932
ENSG00000205629,0.67323148250579834
ENSG00000100345,0.83553040027618408
ENSG00000135074,0.86388325691223145
ENSG00000152705,0.8525536060333252
ENSG00000160207,0.75660210847854614
ENSG00000055483,0.78244483470916748
ENSG00000005961,0.76666748523712158
ENSG00000163219,0.85658895969390869
ENSG00000166532,0.7969135046005249
ENSG00000084734,0.62615615129470825
ENSG00000090263,0.62207645177841187
ENSG00000115239,0.67858242988586426
ENSG00000115687,0.75354790687561035
ENSG00000119771,0.84675878286361694
ENSG00000127922,0.83825194835662842
ENSG00000165682,0.7144702672958374
ENSG00000173744,0.69575506448745728
ENSG00000181513,0.67205578088760376
ENSG00000111206,0.76906365156173706
ENSG00000115602,0.86081093549728394
ENSG00000116127,0.651893675327301
ENSG00000139187,0.75726395845413208
ENSG00000144283,0.6654847264289856
ENSG00000149948,0.87352252006530762
ENSG00000162927,0.85248649120330811
ENSG00000196460,0.82988071441650391
ENSG00000092621,0.83155828714370728
ENSG00000131236,0.66615116596221924
ENSG00000162618,0.77818042039871216
ENSG00000178567,0.75448000431060791
ENSG00000198626,0.796139121055603
ENSG00000144724,0.86527049541473389
ENSG00000175634,0.60794144868850708
ENSG00000065054,0.68148142099380493
ENSG00000113742,0.841716468334198
ENSG00000129993,0.82482117414474487
ENSG00000158865,0.64278411865234375
ENSG00000184939,0.87040513753890991
ENSG00000107957,0.8957974910736084
ENSG00000134986,0.89691019058227539
ENSG00000152253,0.81607180833816528
ENSG00000168769,0.93197613954544067
ENSG00000120129,0.79789048433303833
ENSG00000182621,0.89914840459823608
ENSG00000079691,0.8399161696434021
ENSG00000112699,0.9190792441368103
ENSG00000130338,0.9030836820602417
ENSG00000136167,0.81883895397186279
ENSG00000169609,0.67392504215240479
ENSG00000187391,0.78066474199295044
ENSG00000205045,0.77303928136825562
ENSG00000155545,0.75736021995544434
ENSG00000150275,0.77068763971328735
ENSG00000170624,0.8910750150680542
ENSG00000086015,0.65730327367782593
ENSG00000134365,0.82348883152008057
ENSG00000142798,0.79243308305740356
ENSG00000162437,0.82087141275405884
ENSG00000163817,0.84067124128341675
ENSG00000244414,0.773847758769989
ENSG00000123191,0.82163906097412109
ENSG00000140470,0.91248542070388794
ENSG00000109846,0.50895112752914429
ENSG00000175868,0.7569928765296936
ENSG00000140463,0.87357157468795776
ENSG00000090534,0.640663206577301
ENSG00000133056,0.766050398349762
ENSG00000163518,0.84748095273971558
ENSG00000198797,0.80664002895355225
ENSG00000134775,0.8937908411026001
ENSG00000087245,0.70351916551589966
ENSG00000087448,0.81090682744979858
ENSG00000019186,0.91656869649887085
ENSG00000077514,0.65446269512176514
ENSG00000083067,0.85887241363525391
ENSG00000124151,0.78428804874420166
ENSG00000137142,0.89856421947479248
ENSG00000151552,0.55168116092681885
ENSG00000154059,0.8893161416053772
ENSG00000166402,0.83788216114044189
ENSG00000166436,0.896921694278717
ENSG00000196616,0.85367953777313232
ENSG00000166888,0.66705113649368286
ENSG00000146374,0.91208767890930176
ENSG00000006125,0.57530015707015991
ENSG00000108559,0.53242015838623047
ENSG00000059377,0.843246340751648
ENSG00000106617,0.7106778621673584
ENSG00000146955,0.82952123880386353
ENSG00000146966,0.81609070301055908
ENSG00000153561,0.63142293691635132
ENSG00000170653,0.68757897615432739
ENSG00000178662,0.84740537405014038
ENSG00000028116,0.83832359313964844
ENSG00000146535,0.8220590353012085
ENSG00000185404,0.806421160697937
ENSG00000123600,0.68431258201599121
ENSG00000148200,0.60952556133270264
ENSG00000038210,0.64322984218597412
ENSG00000026036,0.76231241226196289
ENSG00000053918,0.86932218074798584
ENSG00000064655,0.92647761106491089
ENSG00000132819,0.83250296115875244
ENSG00000138759,0.777100145816803
ENSG00000149633,0.85971903800964355
ENSG00000157613,0.78398585319519043
ENSG00000166086,0.85612976551055908
ENSG00000185201,0.65496742725372314
ENSG00000198569,0.551847517490387
ENSG00000139131,0.66600638628005981
ENSG00000115361,0.841341495513916
ENSG00000138032,0.76055175065994263
ENSG00000153233,0.86233484745025635
ENSG00000073861,0.71911537647247314
ENSG00000133193,0.56831169128417969
ENSG00000236609,0.68591535091400146
ENSG00000120756,0.785356342792511
ENSG00000147437,0.74970149993896484
ENSG00000155816,0.82631349563598633
ENSG00000157388,0.7847285270690918
ENSG00000100320,0.65164381265640259
ENSG00000107614,0.85840576887130737
ENSG00000169340,0.83034467697143555
ENSG00000183307,0.84358769655227661
ENSG00000185760,0.9088137149810791
ENSG00000153956,0.79590928554534912
ENSG00000173064,0.83899301290512085
ENSG00000185811,0.861581563949585
ENSG00000105610,0.70531171560287476
ENSG00000124570,0.81292575597763062
ENSG00000129003,0.79598641395568848
ENSG00000051108,0.78696870803833008
ENSG00000106483,0.86560851335525513
ENSG00000151067,0.79700261354446411
ENSG00000107669,0.83854514360427856
ENSG00000140986,0.70564985275268555
ENSG00000186153,0.89898806810379028
ENSG00000186951,0.78151857852935791
ENSG00000140105,0.61374914646148682
ENSG00000013810,0.66161048412323
ENSG00000084093,0.83490258455276489
ENSG00000211584,0.70717352628707886
ENSG00000002016,0.83415359258651733
ENSG00000002726,0.69378393888473511
ENSG00000002745,0.83876800537109375
ENSG00000002746,0.8682868480682373
ENSG00000002822,0.64175677299499512
ENSG00000003056,0.64244616031646729
ENSG00000003137,0.84409129619598389
ENSG00000003147,0.86396557092666626
ENSG00000003400,0.79906129837036133
ENSG00000004059,0.57629251480102539
ENSG00000004478,0.82370740175247192
ENSG00000004846,0.86368757486343384
ENSG00000004864,0.80613464117050171
ENSG00000004939,0.73679924011230469
ENSG00000004948,0.851124107837677
ENSG00000005020,0.61920499801635742
ENSG00000005073,0.69013732671737671
ENSG00000005108,0.8545454740524292
ENSG00000005379,0.7590639591217041
ENSG00000005381,0.76501560211181641
ENSG00000005471,0.87315130233764648
ENSG00000005483,0.83457785844802856
ENSG00000005486,0.61432349681854248
ENSG00000006025,0.623878002166748
ENSG00000006062,0.75753509998321533
ENSG00000006282,0.72957241535186768
ENSG00000006377,0.83730649948120117
ENSG00000006451,0.82211172580718994
ENSG00000006453,0.861133337020874
ENSG00000006459,0.7928808331489563
ENSG00000006468,0.86877858638763428
ENSG00000006576,0.80852651596069336
ENSG00000006607,0.66496551036834717
ENSG00000006652,0.73308193683624268
ENSG00000006695,0.69288539886474609
ENSG00000006704,0.82858765125274658
ENSG00000006715,0.68818116188049316
ENSG00000006744,0.51770228147506714
ENSG00000006747,0.78341615200042725
ENSG00000006831,0.62732154130935669
ENSG00000007168,0.6906706690788269
ENSG00000007171,0.85691791772842407
ENSG00000007312,0.6386713981628418
ENSG00000008294,0.7065083384513855
ENSG00000008394,0.86926048994064331
ENSG00000008405,0.6363455057144165
ENSG00000009335,0.81260758638381958
ENSG00000009950,0.76570391654968262
ENSG00000010270,0.811494767665863
ENSG00000010278,0.80016118288040161
ENSG00000010379,0.81606507301330566
ENSG00000011028,0.85446280241012573
ENSG00000011105,0.782106339931488
ENSG00000011275,0.60578149557113647
ENSG00000011426,0.8663172721862793
ENSG00000011523,0.68212932348251343
ENSG00000012504,0.8580518364906311
ENSG00000013016,0.7131427526473999
ENSG00000013374,0.55422592163085938
ENSG00000013588,0.794809877872467
ENSG00000015520,0.77784395217895508
ENSG00000017427,0.86726117134094238
ENSG00000019169,0.83544051647186279
ENSG00000019991,0.86773324012756348
ENSG00000021574,0.68529736995697021
ENSG00000021826,0.87002050876617432
ENSG00000023228,0.62933778762817383
ENSG00000029153,0.81941407918930054
ENSG00000029725,0.635123074054718
ENSG00000030419,0.85816442966461182
ENSG00000030582,0.72270143032073975
ENSG00000032389,0.67254996299743652
ENSG00000034152,0.71752381324768066
ENSG00000047617,0.87002015113830566
ENSG00000047621,0.65451699495315552
ENSG00000048405,0.8691292405128479
ENSG00000048540,0.83114957809448242
ENSG00000049130,0.87968772649765015
ENSG00000049323,0.8679816722869873
ENSG00000050327,0.81289535760879517
ENSG00000050344,0.763099730014801
ENSG00000052126,0.81968832015991211
ENSG00000055044,0.68972873687744141
ENSG00000055118,0.72094231843948364
ENSG00000055130,0.67844486236572266
ENSG00000055332,0.73393189907073975
ENSG00000055609,0.7121543288230896
ENSG00000055813,0.84122997522354126
ENSG00000057294,0.84920454025268555
